,CountryID,PolicyID,TechID,Year,PriceFactor
22137,9,0,653,2050,1
22138,9,0,653,2051,1
22139,9,0,653,2052,1
22140,9,0,653,2053,1
22141,9,0,653,2054,1
22142,9,0,653,2055,1
22143,9,0,653,2056,1
22144,9,0,653,2057,1
22145,9,0,653,2058,1
22146,9,0,653,2059,1
22147,9,0,653,2060,1
22148,9,0,653,2061,1
22149,9,0,653,2062,1
22150,9,0,653,2063,1
22151,9,0,653,2064,1
22152,9,0,653,2065,1
22153,9,0,653,2066,1
22154,9,0,653,2067,1
22155,9,0,653,2068,1
22156,9,0,653,2069,1
22157,9,0,653,2070,1
22158,9,0,653,2071,1
22159,9,0,653,2072,1
22160,9,0,653,2073,1
22161,9,0,653,2074,1
22162,9,0,653,2075,1
22163,9,0,653,2076,1
22164,9,0,653,2077,1
22165,9,0,653,2078,1
22166,9,0,653,2079,1
22167,9,0,653,2080,1
22168,9,0,653,2081,1
22169,9,0,653,2082,1
22170,9,0,653,2083,1
22171,9,0,653,2084,1
22172,9,0,653,2085,1
22173,9,0,653,2086,1
22174,9,0,653,2087,1
22175,9,0,653,2088,1
22176,9,0,653,2089,1
22177,9,0,653,2090,1
22178,9,0,653,2091,1
22179,9,0,653,2092,1
22180,9,0,653,2093,1
22181,9,0,653,2094,1
22182,9,0,653,2095,1
22183,9,0,653,2096,1
22184,9,0,653,2097,1
22185,9,0,653,2098,1
22186,9,0,653,2099,1
22187,9,0,653,2100,1
22188,9,0,654,2025,1
22189,9,0,654,2026,1
22190,9,0,654,2027,1
22191,9,0,654,2028,1
22192,9,0,654,2029,1
22193,9,0,654,2030,1
22194,9,0,654,2031,1
22195,9,0,654,2032,1
22196,9,0,654,2033,1
22197,9,0,654,2034,1
22198,9,0,654,2035,1
22199,9,0,654,2036,1
22200,9,0,654,2037,1
22201,9,0,654,2038,1
22202,9,0,654,2039,1
22203,9,0,654,2040,1
22204,9,0,654,2041,1
22205,9,0,654,2042,1
22206,9,0,654,2043,1
22207,9,0,654,2044,1
22208,9,0,654,2045,1
22209,9,0,654,2046,1
22210,9,0,654,2047,1
22211,9,0,654,2048,1
22212,9,0,654,2049,1
22213,9,0,654,2050,1
22214,9,0,654,2051,1
22215,9,0,654,2052,1
22216,9,0,654,2053,1
22217,9,0,654,2054,1
22218,9,0,654,2055,1
22219,9,0,654,2056,1
22220,9,0,654,2057,1
22221,9,0,654,2058,1
22222,9,0,654,2059,1
22223,9,0,654,2060,1
22224,9,0,654,2061,1
22225,9,0,654,2062,1
22226,9,0,654,2063,1
22227,9,0,654,2064,1
22228,9,0,654,2065,1
22229,9,0,654,2066,1
22230,9,0,654,2067,1
22231,9,0,654,2068,1
22232,9,0,654,2069,1
22233,9,0,654,2070,1
22234,9,0,654,2071,1
22235,9,0,654,2072,1
22236,9,0,654,2073,1
22237,9,0,654,2074,1
22238,9,0,654,2075,1
22239,9,0,654,2076,1
22240,9,0,654,2077,1
22241,9,0,654,2078,1
22242,9,0,654,2079,1
22243,9,0,654,2080,1
22244,9,0,654,2081,1
22245,9,0,654,2082,1
22246,9,0,654,2083,1
22247,9,0,654,2084,1
22248,9,0,654,2085,1
22249,9,0,654,2086,1
22250,9,0,654,2087,1
22251,9,0,654,2088,1
22252,9,0,654,2089,1
22253,9,0,654,2090,1
22254,9,0,654,2091,1
22255,9,0,654,2092,1
22256,9,0,654,2093,1
22257,9,0,654,2094,1
22258,9,0,654,2095,1
22259,9,0,654,2096,1
22260,9,0,654,2097,1
22261,9,0,654,2098,1
22262,9,0,654,2099,1
22263,9,0,654,2100,1
22264,9,0,655,2030,1
22265,9,0,655,2031,1
22266,9,0,655,2032,1
22267,9,0,655,2033,1
22268,9,0,655,2034,1
22269,9,0,655,2035,1
22270,9,0,655,2036,1
22271,9,0,655,2037,1
22272,9,0,655,2038,1
22273,9,0,655,2039,1
22274,9,0,655,2040,1
22275,9,0,655,2041,1
22276,9,0,655,2042,1
22277,9,0,655,2043,1
22278,9,0,655,2044,1
22279,9,0,655,2045,1
22280,9,0,655,2046,1
22281,9,0,655,2047,1
22282,9,0,655,2048,1
22283,9,0,655,2049,1
22284,9,0,655,2050,1
22285,9,0,655,2051,1
22286,9,0,655,2052,1
22287,9,0,655,2053,1
22288,9,0,655,2054,1
22289,9,0,655,2055,1
22290,9,0,655,2056,1
22291,9,0,655,2057,1
22292,9,0,655,2058,1
22293,9,0,655,2059,1
22294,9,0,655,2060,1
22295,9,0,655,2061,1
22296,9,0,655,2062,1
22297,9,0,655,2063,1
22298,9,0,655,2064,1
22299,9,0,655,2065,1
22300,9,0,655,2066,1
22301,9,0,655,2067,1
22302,9,0,655,2068,1
22303,9,0,655,2069,1
22304,9,0,655,2070,1
22305,9,0,655,2071,1
22306,9,0,655,2072,1
22307,9,0,655,2073,1
22308,9,0,655,2074,1
22309,9,0,655,2075,1
22310,9,0,655,2076,1
22311,9,0,655,2077,1
22312,9,0,655,2078,1
22313,9,0,655,2079,1
22314,9,0,655,2080,1
22315,9,0,655,2081,1
22316,9,0,655,2082,1
22317,9,0,655,2083,1
22318,9,0,655,2084,1
22319,9,0,655,2085,1
22320,9,0,655,2086,1
22321,9,0,655,2087,1
22322,9,0,655,2088,1
22323,9,0,655,2089,1
22324,9,0,655,2090,1
22325,9,0,655,2091,1
22326,9,0,655,2092,1
22327,9,0,655,2093,1
22328,9,0,655,2094,1
22329,9,0,655,2095,1
22330,9,0,655,2096,1
22331,9,0,655,2097,1
22332,9,0,655,2098,1
22333,9,0,655,2099,1
22334,9,0,655,2100,1
22335,9,0,656,2035,1
22336,9,0,656,2036,1
22337,9,0,656,2037,1
22338,9,0,656,2038,1
22339,9,0,656,2039,1
22340,9,0,656,2040,1
22341,9,0,656,2041,1
22342,9,0,656,2042,1
22343,9,0,656,2043,1
22344,9,0,656,2044,1
22345,9,0,656,2045,1
22346,9,0,656,2046,1
22347,9,0,656,2047,1
22348,9,0,656,2048,1
22349,9,0,656,2049,1
22350,9,0,656,2050,1
22351,9,0,656,2051,1
22352,9,0,656,2052,1
22353,9,0,656,2053,1
22354,9,0,656,2054,1
22355,9,0,656,2055,1
22356,9,0,656,2056,1
22357,9,0,656,2057,1
22358,9,0,656,2058,1
22359,9,0,656,2059,1
22360,9,0,656,2060,1
22361,9,0,656,2061,1
22362,9,0,656,2062,1
22363,9,0,656,2063,1
22364,9,0,656,2064,1
22365,9,0,656,2065,1
22366,9,0,656,2066,1
22367,9,0,656,2067,1
22368,9,0,656,2068,1
22369,9,0,656,2069,1
22370,9,0,656,2070,1
22371,9,0,656,2071,1
22372,9,0,656,2072,1
22373,9,0,656,2073,1
22374,9,0,656,2074,1
22375,9,0,656,2075,1
22376,9,0,656,2076,1
22377,9,0,656,2077,1
22378,9,0,656,2078,1
22379,9,0,656,2079,1
22380,9,0,656,2080,1
22381,9,0,656,2081,1
22382,9,0,656,2082,1
22383,9,0,656,2083,1
22384,9,0,656,2084,1
22385,9,0,656,2085,1
22386,9,0,656,2086,1
22387,9,0,656,2087,1
22388,9,0,656,2088,1
22389,9,0,656,2089,1
22390,9,0,656,2090,1
22391,9,0,656,2091,1
22392,9,0,656,2092,1
22393,9,0,656,2093,1
22394,9,0,656,2094,1
22395,9,0,656,2095,1
22396,9,0,656,2096,1
22397,9,0,656,2097,1
22398,9,0,656,2098,1
22399,9,0,656,2099,1
22400,9,0,656,2100,1
22401,9,0,657,2040,1
22402,9,0,657,2041,1
22403,9,0,657,2042,1
22404,9,0,657,2043,1
22405,9,0,657,2044,1
22406,9,0,657,2045,1
22407,9,0,657,2046,1
22408,9,0,657,2047,1
22409,9,0,657,2048,1
22410,9,0,657,2049,1
22411,9,0,657,2050,1
22412,9,0,657,2051,1
22413,9,0,657,2052,1
22414,9,0,657,2053,1
22415,9,0,657,2054,1
22416,9,0,657,2055,1
22417,9,0,657,2056,1
22418,9,0,657,2057,1
22419,9,0,657,2058,1
22420,9,0,657,2059,1
22421,9,0,657,2060,1
22422,9,0,657,2061,1
22423,9,0,657,2062,1
22424,9,0,657,2063,1
22425,9,0,657,2064,1
22426,9,0,657,2065,1
22427,9,0,657,2066,1
22428,9,0,657,2067,1
22429,9,0,657,2068,1
22430,9,0,657,2069,1
22431,9,0,657,2070,1
22432,9,0,657,2071,1
22433,9,0,657,2072,1
22434,9,0,657,2073,1
22435,9,0,657,2074,1
22436,9,0,657,2075,1
22437,9,0,657,2076,1
22438,9,0,657,2077,1
22439,9,0,657,2078,1
22440,9,0,657,2079,1
22441,9,0,657,2080,1
22442,9,0,657,2081,1
22443,9,0,657,2082,1
22444,9,0,657,2083,1
22445,9,0,657,2084,1
22446,9,0,657,2085,1
22447,9,0,657,2086,1
22448,9,0,657,2087,1
22449,9,0,657,2088,1
22450,9,0,657,2089,1
22451,9,0,657,2090,1
22452,9,0,657,2091,1
22453,9,0,657,2092,1
22454,9,0,657,2093,1
22455,9,0,657,2094,1
22456,9,0,657,2095,1
22457,9,0,657,2096,1
22458,9,0,657,2097,1
22459,9,0,657,2098,1
22460,9,0,657,2099,1
22461,9,0,657,2100,1
22462,9,0,658,2045,1
22463,9,0,658,2046,1
22464,9,0,658,2047,1
22465,9,0,658,2048,1
22466,9,0,658,2049,1
22467,9,0,658,2050,1
22468,9,0,658,2051,1
22469,9,0,658,2052,1
22470,9,0,658,2053,1
22471,9,0,658,2054,1
22472,9,0,658,2055,1
22473,9,0,658,2056,1
22474,9,0,658,2057,1
22475,9,0,658,2058,1
22476,9,0,658,2059,1
22477,9,0,658,2060,1
22478,9,0,658,2061,1
22479,9,0,658,2062,1
22480,9,0,658,2063,1
22481,9,0,658,2064,1
22482,9,0,658,2065,1
22483,9,0,658,2066,1
22484,9,0,658,2067,1
22485,9,0,658,2068,1
22486,9,0,658,2069,1
22487,9,0,658,2070,1
22488,9,0,658,2071,1
22489,9,0,658,2072,1
22490,9,0,658,2073,1
22491,9,0,658,2074,1
22492,9,0,658,2075,1
22493,9,0,658,2076,1
22494,9,0,658,2077,1
22495,9,0,658,2078,1
22496,9,0,658,2079,1
22497,9,0,658,2080,1
22498,9,0,658,2081,1
22499,9,0,658,2082,1
22500,9,0,658,2083,1
22501,9,0,658,2084,1
22502,9,0,658,2085,1
22503,9,0,658,2086,1
22504,9,0,658,2087,1
22505,9,0,658,2088,1
22506,9,0,658,2089,1
22507,9,0,658,2090,1
22508,9,0,658,2091,1
22509,9,0,658,2092,1
22510,9,0,658,2093,1
22511,9,0,658,2094,1
22512,9,0,658,2095,1
22513,9,0,658,2096,1
22514,9,0,658,2097,1
22515,9,0,658,2098,1
22516,9,0,658,2099,1
22517,9,0,658,2100,1
22518,9,0,660,2012,1
22519,9,0,660,2013,1
22520,9,0,660,2014,1
22521,9,0,660,2015,1
22522,9,0,660,2016,1
22523,9,0,660,2017,1
22524,9,0,660,2018,1
22525,9,0,660,2019,1
22526,9,0,660,2020,1
22527,9,0,660,2021,1
22528,9,0,660,2022,1
22529,9,0,660,2023,1
22530,9,0,660,2024,1
22531,9,0,660,2025,1
22532,9,0,660,2026,1
22533,9,0,660,2027,1
22534,9,0,660,2028,1
22535,9,0,660,2029,1
22536,9,0,660,2030,1
22537,9,0,660,2031,1
22538,9,0,660,2032,1
22539,9,0,660,2033,1
22540,9,0,660,2034,1
22541,9,0,660,2035,1
22542,9,0,660,2036,1
22543,9,0,660,2037,1
22544,9,0,660,2038,1
22545,9,0,660,2039,1
22546,9,0,660,2040,1
22547,9,0,660,2041,1
22548,9,0,660,2042,1
22549,9,0,660,2043,1
22550,9,0,660,2044,1
22551,9,0,660,2045,1
22552,9,0,660,2046,1
22553,9,0,660,2047,1
22554,9,0,660,2048,1
22555,9,0,660,2049,1
22556,9,0,660,2050,1
22557,9,0,660,2051,1
22558,9,0,660,2052,1
22559,9,0,660,2053,1
22560,9,0,660,2054,1
22561,9,0,660,2055,1
22562,9,0,660,2056,1
22563,9,0,660,2057,1
22564,9,0,660,2058,1
22565,9,0,660,2059,1
22566,9,0,660,2060,1
22567,9,0,660,2061,1
22568,9,0,660,2062,1
22569,9,0,660,2063,1
22570,9,0,660,2064,1
22571,9,0,660,2065,1
22572,9,0,660,2066,1
22573,9,0,660,2067,1
22574,9,0,660,2068,1
22575,9,0,660,2069,1
22576,9,0,660,2070,1
22577,9,0,660,2071,1
22578,9,0,660,2072,1
22579,9,0,660,2073,1
22580,9,0,660,2074,1
22581,9,0,660,2075,1
22582,9,0,660,2076,1
22583,9,0,660,2077,1
22584,9,0,660,2078,1
22585,9,0,660,2079,1
22586,9,0,660,2080,1
22587,9,0,660,2081,1
22588,9,0,660,2082,1
22589,9,0,660,2083,1
22590,9,0,660,2084,1
22591,9,0,660,2085,1
22592,9,0,660,2086,1
22593,9,0,660,2087,1
22594,9,0,660,2088,1
22595,9,0,660,2089,1
22596,9,0,660,2090,1
22597,9,0,660,2091,1
22598,9,0,660,2092,1
22599,9,0,660,2093,1
22600,9,0,660,2094,1
22601,9,0,660,2095,1
22602,9,0,660,2096,1
22603,9,0,660,2097,1
22604,9,0,660,2098,1
22605,9,0,660,2099,1
22606,9,0,660,2100,1
22607,9,0,661,2012,1
22608,9,0,661,2013,1
22609,9,0,661,2014,1
22610,9,0,661,2015,1
22611,9,0,661,2016,1
22612,9,0,661,2017,1
22613,9,0,661,2018,1
22614,9,0,661,2019,1
22615,9,0,661,2020,1
22616,9,0,661,2021,1
22617,9,0,661,2022,1
22618,9,0,661,2023,1
22619,9,0,661,2024,1
22620,9,0,661,2025,1
22621,9,0,661,2026,1
22622,9,0,661,2027,1
22623,9,0,661,2028,1
22624,9,0,661,2029,1
22625,9,0,661,2030,1
22626,9,0,661,2031,1
22627,9,0,661,2032,1
22628,9,0,661,2033,1
22629,9,0,661,2034,1
22630,9,0,661,2035,1
22631,9,0,661,2036,1
22632,9,0,661,2037,1
22633,9,0,661,2038,1
22634,9,0,661,2039,1
22635,9,0,661,2040,1
22636,9,0,661,2041,1
22637,9,0,661,2042,1
22638,9,0,661,2043,1
22639,9,0,661,2044,1
22640,9,0,661,2045,1
22641,9,0,661,2046,1
22642,9,0,661,2047,1
22643,9,0,661,2048,1
22644,9,0,661,2049,1
22645,9,0,661,2050,1
22646,9,0,661,2051,1
22647,9,0,661,2052,1
22648,9,0,661,2053,1
22649,9,0,661,2054,1
22650,9,0,661,2055,1
22651,9,0,661,2056,1
22652,9,0,661,2057,1
22653,9,0,661,2058,1
22654,9,0,661,2059,1
22655,9,0,661,2060,1
22656,9,0,661,2061,1
22657,9,0,661,2062,1
22658,9,0,661,2063,1
22659,9,0,661,2064,1
22660,9,0,661,2065,1
22661,9,0,661,2066,1
22662,9,0,661,2067,1
22663,9,0,661,2068,1
22664,9,0,661,2069,1
22665,9,0,661,2070,1
22666,9,0,661,2071,1
22667,9,0,661,2072,1
22668,9,0,661,2073,1
22669,9,0,661,2074,1
22670,9,0,661,2075,1
22671,9,0,661,2076,1
22672,9,0,661,2077,1
22673,9,0,661,2078,1
22674,9,0,661,2079,1
22675,9,0,661,2080,1
22676,9,0,661,2081,1
22677,9,0,661,2082,1
22678,9,0,661,2083,1
22679,9,0,661,2084,1
22680,9,0,661,2085,1
22681,9,0,661,2086,1
22682,9,0,661,2087,1
22683,9,0,661,2088,1
22684,9,0,661,2089,1
22685,9,0,661,2090,1
22686,9,0,661,2091,1
22687,9,0,661,2092,1
22688,9,0,661,2093,1
22689,9,0,661,2094,1
22690,9,0,661,2095,1
22691,9,0,661,2096,1
22692,9,0,661,2097,1
22693,9,0,661,2098,1
22694,9,0,661,2099,1
22695,9,0,661,2100,1
22696,9,0,662,2015,1
22697,9,0,662,2016,1
22698,9,0,662,2017,1
22699,9,0,662,2018,1
22700,9,0,662,2019,1
22701,9,0,662,2020,1
22702,9,0,662,2021,1
22703,9,0,662,2022,1
22704,9,0,662,2023,1
22705,9,0,662,2024,1
22706,9,0,662,2025,1
22707,9,0,662,2026,1
22708,9,0,662,2027,1
22709,9,0,662,2028,1
22710,9,0,662,2029,1
22711,9,0,662,2030,1
22712,9,0,662,2031,1
22713,9,0,662,2032,1
22714,9,0,662,2033,1
22715,9,0,662,2034,1
22716,9,0,662,2035,1
22717,9,0,662,2036,1
22718,9,0,662,2037,1
22719,9,0,662,2038,1
22720,9,0,662,2039,1
22721,9,0,662,2040,1
22722,9,0,662,2041,1
22723,9,0,662,2042,1
22724,9,0,662,2043,1
22725,9,0,662,2044,1
22726,9,0,662,2045,1
22727,9,0,662,2046,1
22728,9,0,662,2047,1
22729,9,0,662,2048,1
22730,9,0,662,2049,1
22731,9,0,662,2050,1
22732,9,0,662,2051,1
22733,9,0,662,2052,1
22734,9,0,662,2053,1
22735,9,0,662,2054,1
22736,9,0,662,2055,1
22737,9,0,662,2056,1
22738,9,0,662,2057,1
22739,9,0,662,2058,1
22740,9,0,662,2059,1
22741,9,0,662,2060,1
22742,9,0,662,2061,1
22743,9,0,662,2062,1
22744,9,0,662,2063,1
22745,9,0,662,2064,1
22746,9,0,662,2065,1
22747,9,0,662,2066,1
22748,9,0,662,2067,1
22749,9,0,662,2068,1
22750,9,0,662,2069,1
22751,9,0,662,2070,1
22752,9,0,662,2071,1
22753,9,0,662,2072,1
22754,9,0,662,2073,1
22755,9,0,662,2074,1
22756,9,0,662,2075,1
22757,9,0,662,2076,1
22758,9,0,662,2077,1
22759,9,0,662,2078,1
22760,9,0,662,2079,1
22761,9,0,662,2080,1
22762,9,0,662,2081,1
22763,9,0,662,2082,1
22764,9,0,662,2083,1
22765,9,0,662,2084,1
22766,9,0,662,2085,1
22767,9,0,662,2086,1
22768,9,0,662,2087,1
22769,9,0,662,2088,1
22770,9,0,662,2089,1
22771,9,0,662,2090,1
22772,9,0,662,2091,1
22773,9,0,662,2092,1
22774,9,0,662,2093,1
22775,9,0,662,2094,1
22776,9,0,662,2095,1
22777,9,0,662,2096,1
22778,9,0,662,2097,1
22779,9,0,662,2098,1
22780,9,0,662,2099,1
22781,9,0,662,2100,1
22782,9,0,663,2020,1
22783,9,0,663,2021,1
22784,9,0,663,2022,1
22785,9,0,663,2023,1
22786,9,0,663,2024,1
22787,9,0,663,2025,1
22788,9,0,663,2026,1
22789,9,0,663,2027,1
22790,9,0,663,2028,1
22791,9,0,663,2029,1
22792,9,0,663,2030,1
22793,9,0,663,2031,1
22794,9,0,663,2032,1
22795,9,0,663,2033,1
22796,9,0,663,2034,1
22797,9,0,663,2035,1
22798,9,0,663,2036,1
22799,9,0,663,2037,1
22800,9,0,663,2038,1
22801,9,0,663,2039,1
22802,9,0,663,2040,1
22803,9,0,663,2041,1
22804,9,0,663,2042,1
22805,9,0,663,2043,1
22806,9,0,663,2044,1
22807,9,0,663,2045,1
22808,9,0,663,2046,1
22809,9,0,663,2047,1
22810,9,0,663,2048,1
22811,9,0,663,2049,1
22812,9,0,663,2050,1
22813,9,0,663,2051,1
22814,9,0,663,2052,1
22815,9,0,663,2053,1
22816,9,0,663,2054,1
22817,9,0,663,2055,1
22818,9,0,663,2056,1
22819,9,0,663,2057,1
22820,9,0,663,2058,1
22821,9,0,663,2059,1
22822,9,0,663,2060,1
22823,9,0,663,2061,1
22824,9,0,663,2062,1
22825,9,0,663,2063,1
22826,9,0,663,2064,1
22827,9,0,663,2065,1
22828,9,0,663,2066,1
22829,9,0,663,2067,1
22830,9,0,663,2068,1
22831,9,0,663,2069,1
22832,9,0,663,2070,1
22833,9,0,663,2071,1
22834,9,0,663,2072,1
22835,9,0,663,2073,1
22836,9,0,663,2074,1
22837,9,0,663,2075,1
22838,9,0,663,2076,1
22839,9,0,663,2077,1
22840,9,0,663,2078,1
22841,9,0,663,2079,1
22842,9,0,663,2080,1
22843,9,0,663,2081,1
22844,9,0,663,2082,1
22845,9,0,663,2083,1
22846,9,0,663,2084,1
22847,9,0,663,2085,1
22848,9,0,663,2086,1
22849,9,0,663,2087,1
22850,9,0,663,2088,1
22851,9,0,663,2089,1
22852,9,0,663,2090,1
22853,9,0,663,2091,1
22854,9,0,663,2092,1
22855,9,0,663,2093,1
22856,9,0,663,2094,1
22857,9,0,663,2095,1
22858,9,0,663,2096,1
22859,9,0,663,2097,1
22860,9,0,663,2098,1
22861,9,0,663,2099,1
22862,9,0,663,2100,1
22863,9,0,664,2025,1
22864,9,0,664,2026,1
22865,9,0,664,2027,1
22866,9,0,664,2028,1
22867,9,0,664,2029,1
22868,9,0,664,2030,1
22869,9,0,664,2031,1
22870,9,0,664,2032,1
22871,9,0,664,2033,1
22872,9,0,664,2034,1
22873,9,0,664,2035,1
22874,9,0,664,2036,1
22875,9,0,664,2037,1
22876,9,0,664,2038,1
22877,9,0,664,2039,1
22878,9,0,664,2040,1
22879,9,0,664,2041,1
22880,9,0,664,2042,1
22881,9,0,664,2043,1
22882,9,0,664,2044,1
22883,9,0,664,2045,1
22884,9,0,664,2046,1
22885,9,0,664,2047,1
22886,9,0,664,2048,1
22887,9,0,664,2049,1
22888,9,0,664,2050,1
22889,9,0,664,2051,1
22890,9,0,664,2052,1
22891,9,0,664,2053,1
22892,9,0,664,2054,1
22893,9,0,664,2055,1
22894,9,0,664,2056,1
22895,9,0,664,2057,1
22896,9,0,664,2058,1
22897,9,0,664,2059,1
22898,9,0,664,2060,1
22899,9,0,664,2061,1
22900,9,0,664,2062,1
22901,9,0,664,2063,1
22902,9,0,664,2064,1
22903,9,0,664,2065,1
22904,9,0,664,2066,1
22905,9,0,664,2067,1
22906,9,0,664,2068,1
22907,9,0,664,2069,1
22908,9,0,664,2070,1
22909,9,0,664,2071,1
22910,9,0,664,2072,1
22911,9,0,664,2073,1
22912,9,0,664,2074,1
22913,9,0,664,2075,1
22914,9,0,664,2076,1
22915,9,0,664,2077,1
22916,9,0,664,2078,1
22917,9,0,664,2079,1
22918,9,0,664,2080,1
22919,9,0,664,2081,1
22920,9,0,664,2082,1
22921,9,0,664,2083,1
22922,9,0,664,2084,1
22923,9,0,664,2085,1
22924,9,0,664,2086,1
22925,9,0,664,2087,1
22926,9,0,664,2088,1
22927,9,0,664,2089,1
22928,9,0,664,2090,1
22929,9,0,664,2091,1
22930,9,0,664,2092,1
22931,9,0,664,2093,1
22932,9,0,664,2094,1
22933,9,0,664,2095,1
22934,9,0,664,2096,1
22935,9,0,664,2097,1
22936,9,0,664,2098,1
22937,9,0,664,2099,1
22938,9,0,664,2100,1
22939,9,0,665,2030,1
22940,9,0,665,2031,1
22941,9,0,665,2032,1
22942,9,0,665,2033,1
22943,9,0,665,2034,1
22944,9,0,665,2035,1
22945,9,0,665,2036,1
22946,9,0,665,2037,1
22947,9,0,665,2038,1
22948,9,0,665,2039,1
22949,9,0,665,2040,1
22950,9,0,665,2041,1
22951,9,0,665,2042,1
22952,9,0,665,2043,1
22953,9,0,665,2044,1
22954,9,0,665,2045,1
22955,9,0,665,2046,1
22956,9,0,665,2047,1
22957,9,0,665,2048,1
22958,9,0,665,2049,1
22959,9,0,665,2050,1
22960,9,0,665,2051,1
22961,9,0,665,2052,1
22962,9,0,665,2053,1
22963,9,0,665,2054,1
22964,9,0,665,2055,1
22965,9,0,665,2056,1
22966,9,0,665,2057,1
22967,9,0,665,2058,1
22968,9,0,665,2059,1
22969,9,0,665,2060,1
22970,9,0,665,2061,1
22971,9,0,665,2062,1
22972,9,0,665,2063,1
22973,9,0,665,2064,1
22974,9,0,665,2065,1
22975,9,0,665,2066,1
22976,9,0,665,2067,1
22977,9,0,665,2068,1
22978,9,0,665,2069,1
22979,9,0,665,2070,1
22980,9,0,665,2071,1
22981,9,0,665,2072,1
22982,9,0,665,2073,1
22983,9,0,665,2074,1
22984,9,0,665,2075,1
22985,9,0,665,2076,1
22986,9,0,665,2077,1
22987,9,0,665,2078,1
22988,9,0,665,2079,1
22989,9,0,665,2080,1
22990,9,0,665,2081,1
22991,9,0,665,2082,1
22992,9,0,665,2083,1
22993,9,0,665,2084,1
22994,9,0,665,2085,1
22995,9,0,665,2086,1
22996,9,0,665,2087,1
22997,9,0,665,2088,1
22998,9,0,665,2089,1
22999,9,0,665,2090,1
23000,9,0,665,2091,1
23001,9,0,665,2092,1
23002,9,0,665,2093,1
23003,9,0,665,2094,1
23004,9,0,665,2095,1
23005,9,0,665,2096,1
23006,9,0,665,2097,1
23007,9,0,665,2098,1
23008,9,0,665,2099,1
23009,9,0,665,2100,1
23010,9,0,666,2035,1
23011,9,0,666,2036,1
23012,9,0,666,2037,1
23013,9,0,666,2038,1
23014,9,0,666,2039,1
23015,9,0,666,2040,1
23016,9,0,666,2041,1
23017,9,0,666,2042,1
23018,9,0,666,2043,1
23019,9,0,666,2044,1
23020,9,0,666,2045,1
23021,9,0,666,2046,1
23022,9,0,666,2047,1
23023,9,0,666,2048,1
23024,9,0,666,2049,1
23025,9,0,666,2050,1
23026,9,0,666,2051,1
23027,9,0,666,2052,1
23028,9,0,666,2053,1
23029,9,0,666,2054,1
23030,9,0,666,2055,1
23031,9,0,666,2056,1
23032,9,0,666,2057,1
23033,9,0,666,2058,1
23034,9,0,666,2059,1
23035,9,0,666,2060,1
23036,9,0,666,2061,1
23037,9,0,666,2062,1
23038,9,0,666,2063,1
23039,9,0,666,2064,1
23040,9,0,666,2065,1
23041,9,0,666,2066,1
23042,9,0,666,2067,1
23043,9,0,666,2068,1
23044,9,0,666,2069,1
23045,9,0,666,2070,1
23046,9,0,666,2071,1
23047,9,0,666,2072,1
23048,9,0,666,2073,1
23049,9,0,666,2074,1
23050,9,0,666,2075,1
23051,9,0,666,2076,1
23052,9,0,666,2077,1
23053,9,0,666,2078,1
23054,9,0,666,2079,1
23055,9,0,666,2080,1
23056,9,0,666,2081,1
23057,9,0,666,2082,1
23058,9,0,666,2083,1
23059,9,0,666,2084,1
23060,9,0,666,2085,1
23061,9,0,666,2086,1
23062,9,0,666,2087,1
23063,9,0,666,2088,1
23064,9,0,666,2089,1
23065,9,0,666,2090,1
23066,9,0,666,2091,1
23067,9,0,666,2092,1
23068,9,0,666,2093,1
23069,9,0,666,2094,1
23070,9,0,666,2095,1
23071,9,0,666,2096,1
23072,9,0,666,2097,1
23073,9,0,666,2098,1
23074,9,0,666,2099,1
23075,9,0,666,2100,1
23076,9,0,667,2040,1
23077,9,0,667,2041,1
23078,9,0,667,2042,1
23079,9,0,667,2043,1
23080,9,0,667,2044,1
23081,9,0,667,2045,1
23082,9,0,667,2046,1
23083,9,0,667,2047,1
23084,9,0,667,2048,1
23085,9,0,667,2049,1
23086,9,0,667,2050,1
23087,9,0,667,2051,1
23088,9,0,667,2052,1
23089,9,0,667,2053,1
23090,9,0,667,2054,1
23091,9,0,667,2055,1
23092,9,0,667,2056,1
23093,9,0,667,2057,1
23094,9,0,667,2058,1
23095,9,0,667,2059,1
23096,9,0,667,2060,1
23097,9,0,667,2061,1
23098,9,0,667,2062,1
23099,9,0,667,2063,1
23100,9,0,667,2064,1
23101,9,0,667,2065,1
23102,9,0,667,2066,1
23103,9,0,667,2067,1
23104,9,0,667,2068,1
23105,9,0,667,2069,1
23106,9,0,667,2070,1
23107,9,0,667,2071,1
23108,9,0,667,2072,1
23109,9,0,667,2073,1
23110,9,0,667,2074,1
23111,9,0,667,2075,1
23112,9,0,667,2076,1
23113,9,0,667,2077,1
23114,9,0,667,2078,1
23115,9,0,667,2079,1
23116,9,0,667,2080,1
23117,9,0,667,2081,1
23118,9,0,667,2082,1
23119,9,0,667,2083,1
23120,9,0,667,2084,1
23121,9,0,667,2085,1
23122,9,0,667,2086,1
23123,9,0,667,2087,1
23124,9,0,667,2088,1
23125,9,0,667,2089,1
23126,9,0,667,2090,1
23127,9,0,667,2091,1
23128,9,0,667,2092,1
23129,9,0,667,2093,1
23130,9,0,667,2094,1
23131,9,0,667,2095,1
23132,9,0,667,2096,1
23133,9,0,667,2097,1
23134,9,0,667,2098,1
